station_uuid,diesel,e5,e10,last_update
03cbeec3-0d5d-4a18-975f-3c948ce90212,2.099,1.979,1.919,2026-03-10T11:43:12+01:00
03d787d4-ffdf-4de4-83d7-81fe76e79a59,2.099,2.029,1.969,2026-03-12T11:41:28+01:00
03d8b152-30c6-4522-bbbb-498d8d238da9,2.119,2.049,1.989,2026-03-12T11:12:04+01:00
03dc970c-58de-4fcd-8bf7-e929108144f6,2.089,2.019,1.959,2026-03-12T11:26:16+01:00
03de7d63-809c-4ff8-bb58-f101f21d551a,2.049,1.969,1.909,2026-03-12T11:36:25+01:00
03e3d5e1-4e0c-4a81-bc69-666d5fb7f32a,2.049,2.009,1.949,2026-03-12T11:52:42+01:00
03f4987a-2821-4ae0-aef9-09e88734e8cb,2.069,2.009,1.949,2026-03-12T11:49:35+01:00
03fa1d93-98a3-4b73-ba27-3dd0166b6bce,2.169,2.109,2.049,2026-03-12T09:51:53+01:00
04034baa-8494-4008-b10a-cbda6c62defb,2.119,2.029,1.969,2026-03-12T10:36:34+01:00
04052c37-16c0-4766-8b2c-a78ba98388f7,2.119,2.039,1.979,2026-03-12T10:57:53+01:00
040cb55b-64d3-4ab7-8e35-f8863ff34039,2.079,1.979,1.939,2026-03-12T11:56:46+01:00
04123103-27a7-4f4c-9183-4184ab634a21,2.139,2.049,1.989,2026-03-12T11:50:37+01:00
04156304-4539-4eb5-f18d-b5c0c6e68d33,2.029,2.009,1.949,2026-03-12T11:09:00+01:00
041d20ad-6678-48a8-ad51-e1cbb4b3e982,2.079,1.979,1.929,2026-03-12T11:26:16+01:00
041d24b5-e9ab-448f-9b45-62dfb0cdb7a2,2.109,2.019,1.959,2026-03-12T11:53:43+01:00
0423f1ea-3499-458f-84c8-d3047ca25c14,2.039,1.999,1.939,2026-03-12T07:54:51+01:00
042920a5-da84-4f87-ac40-7040245629a9,2.069,1.979,1.919,2026-03-12T11:54:44+01:00
042a1baf-d57f-4483-a64b-291a5217045d,2.089,2.009,1.949,2026-03-12T11:01:55+01:00
04372591-944d-4c7e-892f-2d71547b71b5,2.069,1.989,1.929,2026-03-12T09:36:34+01:00
043bb7dc-ce40-4740-b713-2d5251a4cd24,2.099,2.009,1.949,2026-03-12T10:02:00+01:00
043f2bef-88b4-428d-a8a9-54c5dead3005,2.049,1.969,1.909,2026-03-12T11:45:32+01:00
043f410c-c85d-4cfe-a925-37f477d2aa41,2.049,1.999,1.969,2026-03-12T11:55:45+01:00
044b327b-8726-428a-867c-a48235121cf2,2.059,1.999,1.939,2026-03-12T11:56:46+01:00
044f7615-c0c4-4417-9ae5-c4589639d81a,2.099,2.009,1.949,2026-03-12T10:17:18+01:00
045eb202-7140-47c9-8e1e-a776e740cc04,2.119,2.039,1.979,2026-03-12T11:56:46+01:00
0461494d-68f5-4976-bdbf-6aa6244fe70e,2.169,2.139,2.079,2026-03-12T11:31:21+01:00
04654362-f744-4c2d-a3b8-c13123057a1b,2.099,2.029,1.989,2026-03-12T11:54:44+01:00
0469503a-59ff-4ce6-918c-be7315be1f0f,2.089,1.999,1.939,2026-03-11T16:26:48+01:00
046b1650-d591-43e2-9c61-1c28672de68b,2.119,2.049,1.989,2026-03-12T11:43:31+01:00
046baf7f-5297-4c19-ac1e-fdc8079d2451,2.079,2.039,1.979,2026-03-12T11:41:28+01:00
046fe959-53dd-4a2b-8fc1-c81f2e58df07,2.499,2.549,2.489,2026-03-12T10:22:22+01:00
04727fe3-e06d-4af8-b2dd-a75b50cbc116,2.089,2.019,1.959,2026-03-12T11:43:31+01:00
04728513-5433-4708-956b-1840be0ccc9e,2.109,2.019,1.959,2026-03-12T11:54:44+01:00
047b02b8-dcb5-4161-9a3a-17738a6833b8,2.089,1.999,1.939,2026-03-12T11:41:28+01:00
047bee14-f86e-495a-84cd-5b849d57c742,2.099,2.009,1.949,2026-03-12T11:46:33+01:00
047c5222-f58c-48a0-bca2-4eeb7c6f3728,2.099,1.979,1.919,2026-03-12T11:38:27+01:00
047f303e-8978-4106-990d-e62b8c45c0d8,2.059,2.019,1.959,2026-03-12T11:29:20+01:00
048057df-6e5f-49f5-a260-71ad8719e54f,2.119,2.049,1.989,2026-03-12T11:50:37+01:00
0482bed3-65c0-4790-be9c-44e3db742afb,2.049,2.009,1.949,2026-03-12T10:07:10+01:00
04972433-c7ae-57cd-be93-5f15f0571f00,2.049,2.009,1.949,2026-03-12T11:47:34+01:00
04a12c73-717f-416d-be73-bf3392de5406,2.109,2.029,1.969,2026-03-12T11:31:21+01:00
04a19224-09e9-47fb-a3b5-863aa944203a,2.059,1.969,1.909,2026-03-12T11:49:35+01:00
04a76f04-6323-416e-86de-3ad8fe5710a5,2.109,2.029,1.969,2026-03-12T11:55:45+01:00
04a8d49f-a03a-41cf-be11-4e27b3022655,2.109,2.039,1.979,2026-03-12T11:37:26+01:00
04aee765-f1df-48e2-aa86-5d73995d9952,2.089,1.999,1.939,2026-03-12T11:33:23+01:00
04bc3f09-f43f-42f2-84f8-4904e3bd9e6c,2.499,2.509,2.449,2026-03-12T07:48:47+01:00
04c04265-5947-40e7-9283-e5c58ee54fd4,2.144,2.054,1.994,2026-03-11T13:45:19+01:00
04c3a9e4-e16b-424f-bd3f-2a5d88f7e08e,2.059,1.979,1.919,2026-03-12T11:58:47+01:00
04c6bdf7-bf08-4722-90f3-637d3f122228,2.129,2.059,1.999,2026-03-12T11:21:13+01:00
04c8b4a9-0887-41a6-99fa-3572891d7c24,2.039,1.999,1.939,2026-03-12T10:29:29+01:00
04cb8607-eebe-4625-b326-5269d0caa597,2.179,2.109,2.049,2026-03-12T11:48:35+01:00
04cea3e5-da83-45e7-a477-b6e804325473,2.099,2.049,1.989,2026-03-12T11:48:35+01:00
04cf81c5-014f-4d6b-bb9a-86783ca69bbd,2.099,2.009,1.949,2026-03-12T10:55:49+01:00
04d0a97a-d488-4315-804f-f820da9c94b4,2.089,2.009,1.949,2026-03-12T10:39:36+01:00
04d24573-941d-461b-9db3-bbadcfa66666,2.129,2.069,2.009,2026-03-12T11:39:27+01:00
04d67892-8c3e-465d-8206-24f24bdb4b36,2.159,2.069,2.009,2026-03-12T10:07:10+01:00
04d68f63-1693-458b-87f8-384ad94617af,2.079,2.049,1.999,2026-03-12T11:55:45+01:00
04ddeeea-b5b0-4793-a6f6-183c0e168571,2.059,1.999,1.939,2026-03-12T11:45:32+01:00
04e0a5e5-e20d-4526-95ca-e911a63a7753,2.159,2.109,2.049,2026-03-12T11:11:02+01:00
04e717d6-3d8e-4b16-b76e-8d77c0ad0659,2.119,2.039,1.979,2026-03-12T11:01:55+01:00
04f6bc6e-77d9-46e9-a9a8-4c9d5f0a7542,2.109,2.019,1.959,2026-03-12T11:44:31+01:00
04f824bf-28da-4b20-83ea-f0152598fae2,2.119,2.039,1.979,2026-03-12T11:59:48+01:00
05002dd0-eecb-4280-84cd-e6720089891b,2.069,2.019,1.959,2026-03-12T11:44:31+01:00
0506b966-2ef9-48b0-a698-741a336e6dd7,2.159,2.069,2.009,2026-03-12T10:46:42+01:00
0507704e-5d1c-4307-9473-efc1e8d2b68f,2.099,2.009,1.949,2026-03-12T11:36:25+01:00
0511428e-6252-43e5-85bc-ee392b57c52e,2.059,2.019,1.959,2026-03-12T11:44:31+01:00
05122edf-dc87-4f5c-adc7-1b74dcb2fba1,2.119,2.039,1.979,2026-03-12T09:35:33+01:00
05132bc9-c04f-42a9-8de8-76de9d2b368b,2.089,2.009,1.949,2026-03-12T11:31:21+01:00
05164f2f-4edc-4a03-9ec3-4898d05fbc9c,2.139,1.989,1.949,2026-03-12T11:52:42+01:00
051a12a5-8c14-40dd-82dd-1ddf83f4c4ba,2.079,1.999,1.939,2026-03-12T11:57:47+01:00
051d54db-1e51-4696-8365-879ac7e2eb8d,2.099,1.979,1.919,2026-03-12T11:48:35+01:00
0527fd79-047c-427f-ac57-69db1dbf903c,2.099,2.009,1.949,2026-03-12T11:54:44+01:00
053ae7b9-3f39-444c-a79f-78960c0f79ca,2.179,2.099,2.039,2026-03-12T10:55:49+01:00
053c6c07-11bb-4eb3-8f3c-c6b187afe780,2.209,2.079,2.019,2026-03-12T09:40:38+01:00
053e91b0-d3ea-444b-af86-3d214d05c5c1,2.139,1.979,1.919,2026-03-12T11:40:28+01:00
0540cfe9-0afa-4bd8-a511-aaf416696aba,2.149,2.059,1.999,2026-03-12T11:56:46+01:00
05428b82-a266-4bc0-89b1-ead52ef7bd02,2.129,2.079,2.019,2026-03-12T11:16:09+01:00
05445e5a-7798-4aae-932f-8bada8e05e4f,2.109,2.039,1.979,2026-03-12T11:41:28+01:00
0551cec3-f8ea-4a32-85dc-da70439959f2,2.069,2.039,1.979,2026-03-12T11:41:28+01:00
05587e8f-e6b4-4a55-93cd-917b5d37a35a,2.089,2.009,1.949,2026-03-12T11:49:35+01:00
05599648-5928-4015-9802-15548670e02e,2.029,1.979,1.919,2026-03-12T10:37:34+01:00
055ea778-f6c1-4855-928a-c3050e0ba1cb,2.089,2.019,1.959,2026-03-12T11:21:13+01:00
0567c627-2de5-4507-8460-8e5b4e064374,2.089,2.019,1.959,2026-03-12T11:47:34+01:00
05760a8a-b29b-44e4-93be-0070c3769619,2.109,2.049,1.989,2026-03-12T11:59:48+01:00
0576ee1d-856f-47a4-b221-64d579bd42a2,2.149,2.059,1.999,2026-03-12T08:46:42+01:00
057827cd-6583-4a3a-a461-f8546073fd02,2.099,2.019,1.959,2026-03-12T11:28:19+01:00
05793be6-92e4-49e6-a98a-7629e9cc4d6e,2.104,2.014,1.954,2026-03-12T11:54:44+01:00
05796e67-80a0-4d5b-b15e-4cef3da9ab7e,2.079,2.009,1.979,2026-03-11T14:19:51+01:00
057a6924-d3a7-4ff3-8c9e-1be2e52c3142,2.109,2.019,1.959,2026-03-12T11:43:31+01:00
05811341-ab68-48d0-8da8-0c64a882058b,2.059,2.009,1.949,2026-03-12T11:55:45+01:00
0589bd65-d75a-4138-afd9-730ef1e0f356,2.119,2.049,1.989,2026-03-12T11:54:44+01:00
058f0381-be5b-48e0-8d0c-8729ba85bb54,2.119,2.019,1.959,2026-03-12T11:57:47+01:00
0591a60a-a167-4cc5-a200-c21d4a1e698e,2.129,2.039,1.979,2026-03-12T11:53:43+01:00
059b3ff9-494a-4589-84cd-0de994eb32e9,2.089,2.019,1.959,2026-03-12T11:41:28+01:00
059ff893-97cd-4e4a-b3f2-69708307fd94,2.180,2.110,2.050,2026-03-12T10:39:36+01:00
05a9dda6-b9d0-4bc7-9374-47aa0387eb52,2.069,1.999,1.979,2026-03-12T07:13:20+01:00
05ae962c-b5fc-46a6-8f01-c29695244eea,2.119,2.069,2.009,2026-03-12T11:06:58+01:00
05bb3a57-8f0b-4999-9401-010893042d17,2.139,2.109,2.049,2026-03-12T11:36:25+01:00
05bc07bb-401e-4aeb-8435-46e505128e9a,2.059,2.009,1.949,2026-03-12T10:45:41+01:00
05c01369-6048-45d3-a78f-f1c0055be072,2.029,1.999,1.939,2026-03-12T11:54:44+01:00
05d3d0c9-0786-4d09-5c8e-d32c633836b0,2.169,2.099,2.039,2026-03-12T11:37:26+01:00
05d469d3-ab70-413f-a4a5-2a011827e8aa,2.069,1.999,1.979,2026-03-12T11:37:26+01:00
05dabf68-4217-41d8-818d-f7cd47c779a4,2.109,2.029,1.969,2026-03-12T11:20:12+01:00
05e04364-d008-47a6-94fa-47b119b5a9d4,2.089,1.999,1.939,2026-03-12T10:24:25+01:00
05e62228-a534-4f89-a4f2-32a3df7162f6,2.059,1.999,1.939,2026-03-12T11:21:13+01:00
05ea11c5-ce3d-41a8-865c-6ab2c987647a,2.119,2.019,1.959,2026-03-12T11:26:16+01:00
05eeceec-3455-4d21-a365-4c933fe70d08,2.079,1.979,1.939,2026-03-12T11:55:45+01:00
05eecff6-92a3-4fa6-a8a2-f47a36a1160c,2.139,2.039,1.979,2026-03-12T11:48:35+01:00
05f0d379-5608-4623-a829-7b0ac2c4f9ac,2.099,2.049,1.989,2026-03-12T11:45:32+01:00
05f127cb-a97d-4ea8-9c5d-cc9f5d66f563,2.089,2.019,1.959,2026-03-12T11:50:37+01:00
05f8df9b-a2ee-404b-803c-88ea417121e7,2.129,2.049,1.989,2026-03-12T11:42:29+01:00
0603c159-46dc-453a-baeb-bf91f14dc3d1,2.109,2.029,1.969,2026-03-12T11:31:21+01:00
06103ffe-58e6-4d98-9e9b-4cfeb686e05b,2.079,1.979,1.919,2026-03-12T10:27:27+01:00
061716a5-f4a6-4983-a36e-8ef1e8ce17e0,2.089,2.049,1.989,2026-03-12T11:38:27+01:00
06197610-892b-4e64-a203-9a0252f4e539,2.169,2.109,2.049,2026-03-12T11:53:43+01:00
061b98e3-dbc2-415e-9278-16c6dbd84446,2.099,1.999,1.939,2026-03-12T10:49:45+01:00
06272de7-4d3c-49cc-b164-eb2495c5511e,2.009,1.929,1.869,2026-03-12T10:51:46+01:00
0627cc2b-d880-4c21-89bd-37e983c02624,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
0633e1b1-0b96-4f68-a297-63329cb27efb,2.089,2.009,1.949,2026-03-12T10:27:27+01:00
0635c7fa-3378-4e45-b9ec-30588616bafd,2.129,1.989,1.929,2026-03-12T11:48:35+01:00
063f1ada-1cc0-448d-a78c-90d11faa117e,2.089,2.049,1.989,2026-03-12T11:55:45+01:00
0644af18-e91e-4f5c-b23b-ecee706482ce,2.119,2.039,1.979,2026-03-12T11:33:23+01:00
064554c1-d960-444e-bc1b-0a0449711e44,2.109,2.039,1.979,2026-03-12T11:02:56+01:00
06482194-8a8b-4fba-bac8-c01660e87750,2.099,2.029,1.969,2026-03-12T10:36:34+01:00
064d0e1d-4c3a-4b49-bafd-4551942a1808,2.049,2.009,1.949,2026-03-12T07:01:06+01:00
064fadc2-89cd-41b9-b1fb-b89fb9bf9405,2.109,2.019,1.959,2026-03-12T11:59:48+01:00
0650caa0-0d90-4c67-8532-20d11891cc77,2.099,1.999,1.939,2026-03-11T18:52:58+01:00
0656c6c2-0b46-4cd1-98db-499a5a9b2e63,2.069,2.019,1.959,2026-03-12T11:38:27+01:00
06579697-1c77-4557-a204-2d3cef9a24e0,2.189,2.109,2.049,2026-03-12T11:07:59+01:00
06627310-9949-487e-acd8-7aa12f9c4deb,2.069,2.029,1.969,2026-03-12T10:25:26+01:00
0662d86f-f85c-4936-9cc3-61753f512d25,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
066bd832-7bbe-4fd0-92f3-7e95416ccd9e,2.119,2.039,1.979,2026-03-12T11:26:16+01:00
066f69fb-c215-418b-9177-89e6ea5e1654,1.989,1.969,1.909,2026-03-12T11:21:13+01:00
067013f5-a643-47ba-973f-90181ecaa236,2.089,2.009,1.949,2026-03-12T11:31:21+01:00
06760441-a71c-4a5b-a18a-5b4d60ff0ea0,2.099,2.049,1.989,2026-03-12T11:55:45+01:00
067dbfe2-3a57-4ef3-beb3-de80eed28659,2.119,2.039,1.989,2026-03-12T11:46:33+01:00
06820df8-cdaf-43c1-d890-9d0dc3353d02,1.969,2.019,1.959,2026-03-12T10:21:22+01:00
0686143c-d892-4f9a-9d6c-9c00cccb9432,2.069,1.979,1.919,2026-03-12T11:41:28+01:00
069cea10-d28c-4af1-a8c6-9c825d9bc36d,2.029,2.019,1.959,2026-03-12T10:40:37+01:00
06ab3c7d-0bb7-4bc7-9711-7c02bc2672dd,2.099,2.099,2.039,2026-03-12T11:31:21+01:00
06abdb4c-f337-499a-84aa-35000483acc0,2.049,1.989,1.929,2026-03-12T11:54:44+01:00
06b35678-0789-43b9-996f-2d3210d04d64,2.119,2.039,1.979,2026-03-12T11:07:59+01:00
06b45fea-8452-4046-9745-f173aff5cd88,2.089,1.999,1.939,2026-03-12T10:24:25+01:00
06bc950e-f458-4a15-8bf7-64346634f0bd,2.169,2.039,1.979,2026-03-10T08:34:13+01:00
06c165b0-3038-4fc4-b1de-20197481c1ed,2.049,1.979,1.929,2026-03-12T11:45:32+01:00
06c2ab8f-6978-4f7b-9043-2491c5c0aa98,2.059,1.979,1.919,2026-03-12T11:52:42+01:00
06cba8c6-f28a-4464-8c5c-6f75955c45ed,2.099,2.039,1.979,2026-03-12T11:52:42+01:00
06cbcaf6-f0d0-42a1-9fb2-8aef57f6b60b,2.079,1.999,1.939,2026-03-12T09:10:10+01:00
06cf34ed-ec1d-476d-95e6-304a707863ff,2.039,1.939,1.879,2026-03-12T09:50:52+01:00
06daeb2e-aad2-4b0d-bc9b-65b0b262b5ce,2.149,2.069,2.009,2026-03-12T11:21:13+01:00
06e5b7c6-dedc-4632-8b30-89b94ac74eb7,2.089,2.039,1.979,2026-03-12T11:53:43+01:00
06e5e50a-3cd9-4420-ae63-c76ff3ed9a5c,2.089,1.989,1.929,2026-03-12T10:35:33+01:00
070ac25b-cadd-40c0-b3b3-bfaf43d4a57e,2.109,2.079,2.029,2026-03-12T11:54:44+01:00
07103431-fd07-474c-a668-a7be1a3857a2,2.079,1.969,1.909,2026-03-12T10:50:46+01:00
07142d72-6c7e-4cdb-90f1-9288bbb764be,1.999,1.919,1.859,2026-03-12T11:52:42+01:00
071542b0-8934-49a5-a28f-5ed5cfbdb1f2,2.109,2.029,1.969,2026-03-12T11:46:33+01:00
071a2c60-35b1-b3dc-17c1-cef96aab47ac,2.089,2.029,1.979,2026-03-12T11:40:28+01:00
0722ae8c-711b-496a-8ec5-8bcfa527aeee,2.099,2.029,1.969,2026-03-12T11:48:35+01:00
0723a4c7-583f-4d45-8c22-caa2d5e280d9,2.109,2.039,1.979,2026-03-12T11:36:25+01:00
0726b835-2258-4f57-97f6-ba82c3a28d7c,2.139,2.049,1.989,2026-03-12T11:59:48+01:00
072c35bc-349b-4ffa-852e-5ac20d98c211,2.119,2.029,1.969,2026-03-12T11:36:25+01:00
0730c07f-c028-49b9-9199-bf1117c740a5,2.109,2.109,2.049,2026-03-12T11:21:13+01:00
07372cb6-e38e-4fe8-9a5b-2a44a56446e2,2.109,2.039,1.979,2026-03-12T11:56:46+01:00
0738d58f-63db-4b35-8c77-3d8a062f115e,2.189,2.109,2.049,2026-03-12T11:41:28+01:00
073a5059-d290-a53d-e100-00000630df04,2.139,2.049,1.989,2026-03-12T11:48:35+01:00
073b06fc-e3d8-4955-80a1-f3f0f56fb146,2.099,2.049,1.989,2026-03-12T11:56:46+01:00
073fd630-acb6-4c0d-aa19-ef441a1fa712,2.089,2.009,1.949,2026-03-12T11:26:16+01:00
07413b77-bccd-486e-c629-0e59c8e89ade,2.109,2.039,1.979,2026-03-12T11:53:43+01:00
074c9354-f465-4f8c-81aa-aa7ab4b3300c,2.129,2.039,1.989,2026-03-12T11:26:16+01:00
07537cb2-6c14-4ca1-702e-665a9b6f5801,2.079,1.979,1.919,2026-03-12T11:30:20+01:00
07549ce7-1d29-4166-b64f-17955d9fb69c,2.129,2.029,1.969,2026-03-12T10:23:23+01:00
0755506d-2ba2-4645-bb64-6c5911026738,2.049,1.999,1.939,2026-03-12T11:10:01+01:00
07582765-3050-49ff-af3e-6d353d912ac6,2.079,1.999,1.939,2026-03-12T10:29:29+01:00
075b667a-cd7b-4257-b301-b0c39e1e1208,2.159,2.069,2.009,2026-03-12T11:55:45+01:00
076326d3-8b12-47e6-8b7e-5e8590a66fb0,2.089,2.039,1.979,2026-03-12T11:46:33+01:00
07635362-90a7-44f1-ae93-7f0c0d13bc2c,2.069,2.009,1.949,2026-03-12T11:44:31+01:00
0765b645-d9b6-44f8-a697-0b0fc391e2be,2.089,1.999,1.939,2026-03-12T11:21:13+01:00
076c60ee-c912-49d8-85b0-e694a1dca2c5,2.089,2.049,1.989,2026-03-12T11:44:31+01:00
076ce186-c8bb-4f38-9cd9-fbbc3586a22c,2.089,1.999,1.939,2026-03-12T11:38:27+01:00
07730a5e-2086-4555-a3f0-e6fca156e06e,2.069,2.019,1.959,2026-03-12T11:46:33+01:00
077cf0c6-f422-4a73-9f03-710294bd24c1,1.999,2.009,1.949,2026-03-12T11:50:37+01:00
077d22b3-0ceb-4186-92b4-74392a7c5534,2.079,1.979,1.919,2026-03-12T11:44:31+01:00
077e727d-5634-4d01-9b69-74c4ff39d8b5,2.099,2.009,1.969,2026-03-12T10:54:48+01:00
078419f8-6aea-456e-a29a-501bf5d696f0,2.109,2.079,2.019,2026-03-12T11:39:27+01:00
07866d4b-90e8-42f3-b9dd-c1552638e0ec,2.099,2.009,1.949,2026-03-12T11:41:28+01:00
078712a4-aaf4-4bce-b2a8-3f6a25ef055b,2.109,2.029,1.969,2026-03-12T11:59:48+01:00
078a3226-9311-4869-8b24-3e0317341843,2.099,2.009,1.979,2026-03-12T10:44:40+01:00
078be3f4-451a-4f31-8649-5eba8dbc406f,2.149,2.019,1.959,2026-03-12T11:58:47+01:00
07942e9f-d251-48b5-bbec-9a135a01bcd4,2.059,2.009,1.949,2026-03-12T10:34:32+01:00
07a543ee-7e3c-4620-a03d-fe60d0d3ba71,2.099,2.009,1.949,2026-03-12T10:22:22+01:00
07b12358-2982-45bc-b50e-751df514e000,1.979,1.929,1.869,2026-03-12T08:07:00+01:00
07b2e84b-171f-5a09-bc04-251ed7e592ea,2.129,2.069,2.009,2026-03-12T11:52:42+01:00
07bae49e-af11-4cb6-9932-f80da888f658,2.089,2.039,1.979,2026-03-12T11:41:28+01:00
07c1ed65-a7ce-4d1a-96e2-cd3f8e0c8c5f,2.119,2.049,1.989,2026-03-12T11:36:25+01:00
07c67abb-69d4-4d5c-ab9b-88258ff4a34a,2.099,2.009,1.959,2026-03-11T17:31:44+01:00
07d63439-b6c5-4f92-9730-8b48191a5e32,2.099,2.009,1.949,2026-03-12T11:36:25+01:00
07ddf42f-20a9-4e2f-a2de-64e36777e69d,2.099,2.039,1.979,2026-03-12T11:44:31+01:00
07de1e3e-0814-43ba-b2c7-e0d39a5e692a,2.119,2.009,1.949,2026-03-11T11:38:28+01:00
07de8f19-1ac7-4065-9e89-5f95656299b4,2.099,2.019,1.959,2026-03-12T11:32:22+01:00
07e07bdc-6b0d-461a-b4b5-88a680f5b229,2.079,2.029,1.969,2026-03-12T11:21:13+01:00
07ea852b-f332-4326-9691-e1bbb1bed0b2,2.119,2.029,1.969,2026-03-12T09:50:52+01:00
07ecdc39-f332-40f6-bb28-3fbfa0a158ec,2.149,2.069,2.009,2026-03-11T13:43:17+01:00
07f6a0e7-8277-4d07-9820-30a397469799,2.199,2.069,2.009,2026-03-12T11:31:21+01:00
07fc4a84-6e7f-46e3-8368-ea8765e4f131,2.049,1.989,1.959,2026-03-12T11:57:47+01:00
080c6f21-8be2-4cd2-0875-3efcb6b147c5,2.109,2.029,1.969,2026-03-12T11:39:27+01:00
080e09c6-a4ee-47a5-a59f-631898eb3a97,2.109,2.049,1.989,2026-03-12T11:09:00+01:00
0835be5d-aa12-4d94-a6bf-cd7972248d15,2.399,2.459,2.399,2026-03-10T16:29:37+01:00
0837dc8b-544a-46a0-bcd9-546c69573942,2.049,1.959,1.909,2026-03-12T10:18:19+01:00
08386c5e-29e9-4e40-ab34-ea2107e8eddf,2.079,2.049,1.989,2026-03-12T11:46:33+01:00
0839e0be-480e-4edb-abc5-dad50ab1ab1e,2.079,2.019,1.959,2026-03-12T11:24:15+01:00
084126d8-094f-4e8e-8c15-5fbfb76d459a,2.089,2.029,1.969,2026-03-12T11:54:44+01:00
0848a73e-a8c2-4c14-a955-a81b9e710ab5,2.079,1.989,1.929,2026-03-12T11:31:21+01:00
084ddfc4-4d2f-4225-b05c-aa67aa09c1e0,2.079,2.019,1.959,2026-03-12T11:49:35+01:00
0850051a-50b8-4c68-b618-13f708f6dda3,2.119,2.039,1.979,2026-03-12T11:51:41+01:00
08526558-983d-4260-952f-3a31a9f4f528,2.099,2.009,1.949,2026-03-12T11:33:23+01:00
0862cc6b-6557-4756-a0be-ed49b46a02d5,2.129,2.059,1.999,2026-03-12T10:50:46+01:00
0865a4e7-a40d-4c92-b500-493e6b765b1a,2.059,1.989,1.929,2026-03-12T09:14:15+01:00
0868c839-f0cd-4ceb-a53c-4a6de271b606,1.979,1.949,1.899,2026-03-12T11:59:48+01:00
0869abd2-7ee9-47a8-8afc-9cf557a29408,2.089,2.019,1.959,2026-03-12T11:52:42+01:00
086f78e0-6137-4a3d-977b-f31ffdf433c9,2.089,2.019,1.959,2026-03-12T11:55:45+01:00
08708d8c-1dfa-44cb-b79b-63599c26b370,2.119,2.079,2.019,2026-03-12T11:13:04+01:00
08715c48-a29e-4d38-86cb-5c2cca4be1ea,2.079,2.039,1.979,2026-03-12T11:55:45+01:00
087bc6cf-fd2d-417a-98ad-725c51a6e6af,2.149,2.059,2.039,2026-03-12T11:51:41+01:00
08827d14-e99c-4e7d-9013-b0cc6d612d5e,2.139,2.059,1.999,2026-03-12T11:42:29+01:00
088638dd-9c4d-40ed-937b-423b9a4a2b66,2.149,2.079,2.019,2026-03-12T11:49:35+01:00
08941d40-d027-4ec5-b07b-016be5feeb50,2.089,2.069,2.009,2026-03-12T11:50:37+01:00
08a27837-d1b4-408f-8adf-997911e4097d,2.099,2.019,1.959,2026-03-11T08:55:14+01:00
08a67e2e-29ee-4941-be57-6ce8ebe2b556,2.109,2.019,1.959,2026-03-12T11:16:09+01:00
08c2a0d0-199d-401a-b33c-29a7d7f9a501,2.129,2.049,1.989,2026-03-12T11:45:32+01:00
08c3805f-b21f-49ac-b3c8-9d7269306abd,2.099,2.009,1.949,2026-03-12T11:44:31+01:00
08c50844-e2ca-4353-a42e-269a09fff0e9,2.099,2.029,1.969,2026-03-12T11:51:41+01:00
08ca1c51-ca95-433d-a149-045e5a7309ac,2.059,2.019,1.959,2026-03-12T11:42:29+01:00
08ce4bd6-cde9-45e3-a162-685a0de65828,1.999,1.939,1.879,2026-03-12T11:38:27+01:00
08cfb7b8-5025-414c-9bc1-26cc07599574,2.079,2.029,1.969,2026-03-12T11:42:29+01:00
08d4c39c-603d-45df-8fc1-807a4c38a19c,2.099,2.019,1.959,2026-03-12T11:42:29+01:00
08d7c663-2804-4d6e-bbdf-12330c3578c4,2.109,2.029,1.969,2026-03-12T11:38:27+01:00
08dd9acd-ff8d-40f4-98a0-59562b4e70b3,2.109,2.079,2.019,2026-03-12T11:36:25+01:00
08dea051-d184-433f-9975-fe43068072d4,2.099,2.019,1.959,2026-03-12T11:56:46+01:00
08def462-34dc-41a0-8dc1-473fa34972e7,2.089,2.029,1.969,2026-03-12T11:44:31+01:00
08e31c46-f133-4720-87f2-089c19107de4,2.019,1.979,1.919,2026-03-12T08:10:05+01:00
08e6ba44-8144-4a8a-99d2-906d272de382,2.639,2.619,2.559,2026-03-12T11:58:47+01:00
08ef94ae-2071-4b49-bcff-42f3cbb2e7b2,2.059,2.009,1.949,2026-03-12T11:36:25+01:00
08f2772c-d04a-421c-ab14-37efde73443a,2.079,2.039,1.979,2026-03-12T11:44:31+01:00
08f2c487-8cfb-4924-b342-c5f39ca179e2,2.139,2.089,2.029,2026-03-12T10:41:38+01:00
08f346c1-8034-4bf6-a573-3b40b2f40dff,2.169,2.029,1.969,2026-03-12T11:54:44+01:00
08f3cb2e-f7d6-45c0-b516-07a287c46e43,2.109,2.029,1.969,2026-03-12T11:51:41+01:00
090083a8-4b6f-47f9-b4f5-0a0c0acd77bf,2.069,1.979,1.919,2026-03-12T11:03:57+01:00
09046b8d-484f-401d-be99-4d433f735177,2.089,2.039,1.989,2026-03-12T11:42:29+01:00
0908bc0a-2e73-418d-a300-e59fc46e9729,2.099,1.999,1.939,2026-03-12T10:27:27+01:00
0917ab79-d970-4db4-9412-cb4a2d552d5d,2.089,1.979,1.919,2026-03-12T10:33:31+01:00
091edf78-d193-43f2-946d-57ad79c7cccd,2.079,1.969,1.909,2026-03-12T10:07:10+01:00
